Masks:1 SocialDist:1 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,15,15
2,79,79
3,453,453
4,2483,2483
5,10370,10370
6,20032,20032
7,22904,22904
8,23620,23620
9,23754,23754
10,23825,23825
11,23994,23995
12,25668,25678
13,31404,31450
14,36973,37221
15,37372,38756
16,33168,39029
17,26031,39089
18,21105,39100
19,18303,39107
20,16843,39116
21,16086,39143
22,15638,39190
23,14610,39221
24,11190,39246
25,6689,39256
26,3661,39284
27,2023,39338
28,1345,39568
29,2142,40814
30,7888,46785
31,18646,57650
32,22217,61295
33,23145,62277
34,23385,62572
35,23467,62679
36,23593,62823
37,24654,63918
38,30075,69380
39,36187,75625
40,37584,77744
41,34751,78256
42,27819,78382
43,22541,78404
44,19379,78411
45,17624,78420
46,16734,78469
47,16252,78534
48,15510,78590
49,12328,78617
50,7691,78640
51,4270,78651
52,2334,78687
53,1387,78795
54,1504,79393
55,4302,82457
56,14231,92522
57,21077,99465
58,22504,100973
59,22966,101482
60,23081,101652
61,23153,101757
62,23600,102226
63,26972,105629
64,34431,113147
65,37765,116835
66,36798,117600
67,31135,117790
68,24743,117826
69,20797,117835
70,18607,117848
71,17440,117891
72,16887,117974
73,16388,118050
74,14473,118098
75,9751,118120
76,5545,118134
77,3038,118157
78,1802,118236
79,1512,118635
80,3260,120739
81,11000,128665
82,19657,137432
83,21866,139739
84,22525,140475
85,22720,140740
86,22841,140899
87,23120,141215
88,25290,143417
89,32061,150244
90,36934,155324
91,36937,156525
92,32766,156852
93,26114,156913
94,21649,156929
95,19032,156938
96,17656,156968
97,16970,157050
98,16464,157143
99,15151,157196
